pipeline,model,seed,AUROC_mean_folds,PR_AUC_mean_folds,n_folds_valid,cohort,label
clean,LogisticRegression,29,0.9155449926043089,0.41027261092919226,5,MIMIC,label_mortality
clean,RandomForest,29,0.9491121685141433,0.4421778317021337,5,MIMIC,label_mortality
clean,SVM,29,0.9151312827368783,0.4115124844270122,5,MIMIC,label_mortality
clean,XGBoost,29,0.9514524363093255,0.49099573426236304,5,MIMIC,label_mortality
clean,LogisticRegression,30,0.9152030334990627,0.41085723621602643,5,MIMIC,label_mortality
clean,RandomForest,30,0.95023217674156,0.4298914171027519,5,MIMIC,label_mortality
clean,SVM,30,0.9145015823881495,0.4123838057290681,5,MIMIC,label_mortality
clean,XGBoost,30,0.9530208688533814,0.47950902440060306,5,MIMIC,label_mortality
leaky_discharge_location,LogisticRegression,1,0.9804253473280526,0.45405240220656484,5,MIMIC,label_mortality
leaky_discharge_location,RandomForest,1,0.9974036970699703,0.9798931541230578,5,MIMIC,label_mortality
leaky_discharge_location,SVM,1,0.979534720975112,0.4035342205125521,5,MIMIC,label_mortality
leaky_discharge_location,XGBoost,1,0.9986890823772419,0.983652687742061,5,MIMIC,label_mortality
leaky_discharge_location,LogisticRegression,2,0.9809247327878484,0.4691140021944927,5,MIMIC,label_mortality
leaky_discharge_location,RandomForest,2,0.998345030822499,0.9813920014966728,5,MIMIC,label_mortality
leaky_discharge_location,SVM,2,0.9800499577465953,0.41070804974103164,5,MIMIC,label_mortality
leaky_discharge_location,XGBoost,2,0.9986390435502998,0.9834826657959127,5,MIMIC,label_mortality
leaky_discharge_location,LogisticRegression,3,0.9804249917328172,0.4627868481971615,5,MIMIC,label_mortality
leaky_discharge_location,RandomForest,3,0.9983435943654693,0.9751950040395654,5,MIMIC,label_mortality
leaky_discharge_location,SVM,3,0.9795559642545225,0.40758680291557337,5,MIMIC,label_mortality
leaky_discharge_location,XGBoost,3,0.9983528904791482,0.9827110993290546,5,MIMIC,label_mortality
leaky_discharge_location,LogisticRegression,4,0.9808711690590532,0.4577089530717685,5,MIMIC,label_mortality
leaky_discharge_location,RandomForest,4,0.9978935870810156,0.9756372572013088,5,MIMIC,label_mortality
leaky_discharge_location,SVM,4,0.9796572349529897,0.40395137236207096,5,MIMIC,label_mortality
leaky_discharge_location,XGBoost,4,0.9981451270559887,0.9848082079396878,5,MIMIC,label_mortality
leaky_discharge_location,LogisticRegression,5,0.9786668047390699,0.43770183576182375,5,MIMIC,label_mortality
leaky_discharge_location,RandomForest,5,0.997867959879188,0.9793625642890215,5,MIMIC,label_mortality
leaky_discharge_location,SVM,5,0.9780928540837233,0.3987121213899377,5,MIMIC,label_mortality
leaky_discharge_location,XGBoost,5,0.9987260728987799,0.9860435797336473,5,MIMIC,label_mortality
leaky_discharge_location,LogisticRegression,6,0.9802270347049149,0.4546299183239773,5,MIMIC,label_mortality
leaky_discharge_location,RandomForest,6,0.9979541960972224,0.9766087579560867,5,MIMIC,label_mortality
leaky_discharge_location,SVM,6,0.979385022258046,0.3999768152597238,5,MIMIC,label_mortality
leaky_discharge_location,XGBoost,6,0.9988005789124298,0.9847978289934873,5,MIMIC,label_mortality
leaky_discharge_location,LogisticRegression,7,0.9801342225045667,0.4599187314381995,5,MIMIC,label_mortality
leaky_discharge_location,RandomForest,7,0.9980972118952558,0.9783811999478237,5,MIMIC,label_mortality
leaky_discharge_location,SVM,7,0.9793948750212886,0.4055407587795502,5,MIMIC,label_mortality
leaky_discharge_location,XGBoost,7,0.9978577824205808,0.9793126309666415,5,MIMIC,label_mortality
leaky_discharge_location,LogisticRegression,8,0.9809147376847067,0.4614483559043266,5,MIMIC,label_mortality
leaky_discharge_location,RandomForest,8,0.9983876069436789,0.9765184473906394,5,MIMIC,label_mortality
leaky_discharge_location,SVM,8,0.979674888440299,0.4047392583134263,5,MIMIC,label_mortality
leaky_discharge_location,XGBoost,8,0.9980993982909556,0.9805941608566735,5,MIMIC,label_mortality
